transcript_id;mi_quality;topic;utterance_id;interlocutor_new;utterance_text_gemini;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;6;Therapist;And your roommate was surprised by that?;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;7;Client;Yeah, and she was like, 'That's crazy. Why are you drinking this much?' And I was like, 'Well, you know, like, different places.' And I guess my friends didn't really know.;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;8;Therapist;It sounds like you realized your drinking habits were different from what you assumed and that even your roommate was taken aback by the amount you were consuming.;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;9;Client;Yeah, and I guess it was just like, I thought that everybody was doing it, but that's not really what was going on.;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;10;Therapist;So, the realization that your drinking patterns are different from your friends' and that it might be more than you thought is what stood out most from completing the forms?;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;11;Client;Yeah, so, that was the thing that was really the most weird about doing those forms.;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;12;Therapist;Okay. So, it sounds like this information about your drinking has been a bit of a wake-up call. We can talk more about what you'd like to do with this new understanding. What are your thoughts about it now?;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;13;Client;I don't know. I guess I'm a little concerned, but also, I don't know, it's just kind of what I do.;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;14;Therapist;That's understandable. It's not always easy to think about changing habits, especially ones that are part of your social life. We can explore those feelings and any concerns you have. What would you like to focus on as we talk today?;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;15;Client;Maybe just understanding why I drink so much, I guess.;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;16;Therapist;That sounds like a good place to start. We can definitely explore that. Perhaps we can begin by looking at some of the patterns you noticed in the questionnaires. Would that be alright with you?;;;;;;;;;;;;;;;;;;;;;;;;
87;high;reducing alcohol consumption;17;Client;Yeah, that's fine.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;0;Therapist;Okay, so, um, in this program, we encourage everyone to choose at least three goals they'd like to work on over the next 30 days. We'll be checking in with you to see how you're progressing.  It's important to pick goals that are meaningful to you and that you feel ready to work towards. With that in mind, is there anything you'd like to change or focus on, either at home or at school?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;1;Client;Um, I need to start getting to school on time for my first class. I always miss it.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;2;Therapist;Okay, so getting to school on time for your first class is something you'd like to work on over the next 30 days?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;3;Client;Yes.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;4;Therapist;That's a great goal.  Why is it important for you to achieve this goal?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;5;Client;Uh, so people will stop bothering me.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;6;Therapist;And who are these people?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;7;Client;My mom. She's always telling me to get to school. And my probation officer says if I don't get to school on time, I could face sanctions, and I really don't want that.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;8;Therapist;So, avoiding those sanctions is a strong motivator for you?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;9;Client;Yes.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;10;Therapist;Okay. So, getting to school on time for your first class is your goal.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;11;Client;I'll try.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;12;Therapist;What specific steps would you need to take to get to school on time for that first class?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;13;Client;I can never seem to get up in the morning. That's the hard part. And by the time I do get up, get ready, and get dressed, I miss the bus. So, I usually end up walking or trying to find a ride. There are a lot of reasons why I'm late.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;14;Therapist;Okay, so it's not just one single thing that's causing the problem?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;15;Client;No.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;16;Therapist;Knowing that a few different things can get in your way, what do you think would be the most helpful for you to get to school on time? What do you know you need to do?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;17;Client;Getting up on time would probably be a good start.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;18;Therapist;What time would you need to get up?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;19;Client;[sighs] If I'm going to catch the bus, I'd probably need to be up by 6:15. But that's so hard, because I go to bed so late. I don't know if I can do it.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;20;Therapist;So, you're a little unsure if you can do it, but you also mentioned that you really want to do it to avoid those sanctions.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;21;Client;Right. I could try...;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;22;Therapist;Okay.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;23;Client;...and see how it goes.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;24;Therapist;So, you're willing to give it a try?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;25;Client;Yes.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;26;Therapist;What time would you need to go to bed at night to make sure you're up by 6:15?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;27;Client;I usually go to bed around midnight now, so if I tried maybe 11:00. I could try 11:00.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;28;Therapist;Okay, so you're willing to try going to bed at 11:00 and setting your alarm for 6:15 the next morning?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;29;Client;Yes.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;30;Therapist;When would be a good day for you to start this?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;31;Client;Uh, tomorrow or the next day.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;32;Therapist;Okay, so should I write down tomorrow or the next day?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;33;Client;Let's start tomorrow.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;34;Therapist;Tomorrow it is. Great. Who could help you get to bed on time and make sure you're up by 6:15?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;35;Client;My mom.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;36;Therapist;Your mom.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;37;Client;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;38;Therapist;Is there anything your mom could do to help you with that?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;39;Client;[sighs] She could, after my alarm goes off, if I don't get up, she could come in and wake me up and remind me that I told you I was going to get up, so I have to do it.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;40;Therapist;So, it's almost like you want your mom to remind you that this is something you want for yourself.  Not just because she's telling you to get up, but to remind you, 'Hey, remember, this is something you want – to be on time for your first class.';;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;41;Client;Exactly. Yup.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;42;Therapist;Great. What could potentially get in the way of you not getting up by 6:15?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;43;Client;[sighs] Not going to bed on time.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;44;Therapist;Not going to bed on time.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;45;Client;Yup, that's going to be a struggle.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;46;Therapist;Okay. So, if you're feeling tempted to stay up later...;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;47;Client;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;48;Therapist;...how could you respond instead?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;49;Client;Just go to bed and turn off the lights, and not have my phone.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;50;Therapist;Okay, so your phone is a distraction.  So, keeping your phone away...;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;51;Client;Oh, yeah.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;52;Therapist;...and actually turning the lights off and making sure it's dark?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;53;Client;Yes.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;54;Therapist;Kind of a reminder that it's time to go to bed.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;55;Client;Have my mom check on me to make sure everything's put away.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;56;Therapist;And also having the support of your mom too.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;57;Client;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;58;Therapist;Great. So, how will you know that your plan is working?;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;59;Client;When I'm at school on time, when the bell rings and I'm in class.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;60;Therapist;So, for you, being in your class when that bell rings, that's how you'll know you've achieved your goal.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;61;Client;Absolutely.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;62;Therapist;So, what I've been hearing so far – and this is a great goal – is that you've already had some insights into how to do this. It's really important for you to get to your first class because you don't want to face those sanctions. You don't want to have all those extra people checking up on you. You've already made a plan to go to bed by 11:00, turn off the lights, and put your cell phone away.  Having your mom's support will also be really helpful. You're going to try getting up at 6:15 in the morning when the alarm goes off.  I know that seems really early, but you seem willing to do it. And if you have trouble, your mom will be there to help you out.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;63;Client;Well, yeah, I hope so.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;64;Therapist;That sounds like a great plan, and you said you're going to start tomorrow.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;65;Client;I'll give it a try.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;66;Therapist;Great. Thank you.;;;;;;;;;;;;;;;;;;;;;;;;
88;high;compliance with rules;67;Client;You're welcome.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;0;Therapist;Tommy, I wanted to talk because I saw some pictures on Facebook of you and friends at a party.  I'm concerned. You're a good kid, and I'm worried about the drinking.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;1;Client;It was just a social gathering. I wasn't looking for it. The drinks were there, and all my friends were doing it. It's not something I do often, but when the opportunity comes up, it's nice to let loose and have fun.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;2;Therapist;I understand, but drinking has consequences. You're not 21 yet. You could get arrested, have an accident, or mess up school. You have a bright future, and this concerns me.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;3;Client;I get what you're saying. I thought I had it under control and didn't drink too much. I wanted to make sure my friends were okay, so I didn't overdo it.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;4;Therapist;There's no such thing as not drinking too much when you're underage. Think of what could happen.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;5;Client;Yeah, I understand.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;6;Therapist;How much are you drinking?;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;7;Client;I don't think I drink that much. It's mainly at social gatherings. I don't do it alone.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;8;Therapist;Is it every weekend?;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;9;Client;Every other weekend, I'd say.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;10;Therapist;Tommy, I'm concerned. Can't you think of better things to do?;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;11;Client;I guess I could be more productive with schoolwork instead of going to parties. I understand where you're coming from.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;12;Therapist;Are your friends the problem? Maybe you should hang out with different people, like kids in your youth group.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;13;Client;I guess I haven't really thought about it.  It seems like my friends are doing it, and I'm just following along because it looks fun. I want to have a good high school experience.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;14;Therapist;Lots of things seem fun in the moment but aren't good choices. We've talked about making good choices.  I think you should consider making a change.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;15;Client;I see that drinking less could improve my life. It makes sense. I can try to lower how much I drink.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;16;Therapist;I think you should quit.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;17;Client;Alcohol is everywhere. It's hard to avoid at parties. I feel like I should understand its effects before cutting it out completely. I don't think it will ruin my life.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;18;Therapist;I disagree. It worries me.  Cutting down is better than nothing, but I'll keep talking to you about this. It's important.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;19;Client;I don't see the problem right now. Maybe it's because I haven't had a bad experience.;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;20;Therapist;Do you want to wait for that? Do you want something bad to happen?;;;;;;;;;;;;;;;;;;;;;;;;
90;low;reducing alcohol consumption;21;Client;No. I don't want to go too far down that road. I can imagine things happening where I can't escape. I haven't had alcohol affect me or anyone close to me much, so I feel in control, but maybe I'm not.;;;;;;;;;;;;;;;;;;;;;;;;
