transcript_id;mi_quality;topic;utterance_id;interlocutor_new;utterance_text_deepseek;;;
66;high;diabetes management;1;Client;Hey. Pleasure to meet you.;;;
66;high;diabetes management;2;Therapist;I understand you’re here to talk about managing your diabetes. Can you tell me a little about how you’re feeling after your recent diagnosis?;;;
66;high;diabetes management;3;Client;Yeah, I just found out I have diabetes, and it’s pretty bad. My blood sugar is sky high, and the doctor laid out all these scary consequences—like problems with my eyes, legs, and circulation. It feels overwhelming.;;;
66;high;diabetes management;4;Therapist;It sounds like you’re still processing the news. You’re worried about the potential complications and everything the doctor said you need to do to manage it. Is that right?;;;
66;high;diabetes management;5;Client;Exactly. It’s discouraging. I don’t want those things to happen, but the list of changes feels impossible. I’m sitting here thinking, “Oh my God, this is my future.”;;;
66;high;diabetes management;6;Therapist;I hear how overwhelming this feels. On one hand, you’re scared about the health risks, and on the other, the steps to manage it seem like a massive task. Let’s break this down into smaller, doable pieces so it feels less daunting. How does that sound?;;;
66;high;diabetes management;7;Client;That sounds better. I just don’t know where to start.;;;
66;high;diabetes management;8;Therapist;That’s completely understandable. Let’s focus on one thing at a time. The first step is taking your medication as prescribed. That’s the most impactful change you can make right now. How do you feel about that?;;;
66;high;diabetes management;9;Client;I think I can handle that. I’m pretty good at taking medication, especially since I know my blood sugar is really high.;;;
66;high;diabetes management;10;Therapist;That’s great to hear. Taking your medication consistently will make a big difference. The next steps would be adjusting your eating habits and increasing physical activity. You don’t need to overhaul everything at once—small changes like eating healthier and walking more can help. How does that sound?;;;
66;high;diabetes management;11;Client;That sounds manageable. The doctor also mentioned monitoring my blood sugar, but that seems like a lot of work.;;;
66;high;diabetes management;12;Therapist;Monitoring your blood sugar is important because it gives you feedback on how well your medication, diet, and activity are working. It’s not about adding stress but helping you stay on track. Does that make sense?;;;
66;high;diabetes management;13;Client;Yeah, that makes sense. I like the idea of taking it step by step. It takes some of the pressure off.;;;
66;high;diabetes management;14;Therapist;Absolutely. Breaking it down makes it feel more achievable. You’ve already shown commitment by being here today and being open to taking your medication. What’s one small change you’d feel comfortable starting with?;;;
66;high;diabetes management;15;Client;I think starting with the medication is doable. I’m pretty sure I can handle that.;;;
66;high;diabetes management;16;Therapist;That’s a great first step. Once you’re comfortable with that, we can work on the next steps, like healthier eating or adding a little more activity to your day. How does that plan sound to you?;;;
66;high;diabetes management;17;Client;It sounds good. I feel better knowing I don’t have to do everything at once.;;;
66;high;diabetes management;18;Therapist;"That’s the goal—to make this feel manageable and less overwhelming. You’re not alone in this; we’ll work through it together. Let’s check in again soon to see how you’re doing with the medication and plan the next steps.";;;
67;high;smoking cessation;0;Therapist;Is it okay if we go over the form you filled out? We give this to everyone who comes in.;;;
67;high;smoking cessation;1;Client;Sure.;;;
67;high;smoking cessation;2;Therapist;Great. It looks like you wrote that you drank alcohol a few times in the last year and used marijuana more often—about 30 days in the last year. Does that sound right?;;;
67;high;smoking cessation;3;Client;Yeah, something like that.;;;
67;high;smoking cessation;4;Therapist;When I talk to students about substance use, I always start by saying I’m not here to tell you what to do. My role is to help you think about whether there’s anything you’d like to change. What can you tell me about your marijuana use?;;;
67;high;smoking cessation;5;Client;I vape it. I have a pen, but I don’t smoke it.;;;
67;high;smoking cessation;6;Therapist;How often do you vape?;;;
67;high;smoking cessation;7;Client;A few times a month.;;;
67;high;smoking cessation;8;Therapist;Do you vape anything else besides marijuana?;;;
67;high;smoking cessation;9;Client;I tried peppermint oil once—someone shared it with me.;;;
67;high;smoking cessation;10;Therapist;Got it. Is it okay if I share some information with you about marijuana?;;;
67;high;smoking cessation;11;Client;Sure.;;;
67;high;smoking cessation;12;Therapist;We know marijuana can affect the developing brain. It can make it harder to concentrate or remember things, and vaping can harm your lungs. About one in six people who start using marijuana as teenagers become addicted later on. What do you think about that?;;;
67;high;smoking cessation;13;Client;I don’t think it’s going to hurt me.;;;
67;high;smoking cessation;14;Therapist;How do you think it affects you?;;;
67;high;smoking cessation;15;Client;It helps me relax, and it’s fun to laugh with my friends.;;;
67;high;smoking cessation;16;Therapist;Is there anything about marijuana that worries you or that you don’t like?;;;
67;high;smoking cessation;17;Client;I don’t want to get in trouble at school.;;;
67;high;smoking cessation;18;Therapist;How could that happen?;;;
67;high;smoking cessation;19;Client;If I get caught, I could get suspended or kicked off the basketball team.;;;
67;high;smoking cessation;20;Therapist;Staying in school and playing basketball are important to you?;;;
67;high;smoking cessation;21;Client;Yeah, definitely.;;;
67;high;smoking cessation;22;Therapist;So, when you think about these things, is there anything you’d like to change about your marijuana use?;;;
